814,98780
815,98039
816,108081
817,97917
818,104592
819,97222
820,94118
821,55017
822,52174
823,84866
824,89679
825,106579
826,76172
827,41034
828,113767
829,52083
830,108333
831,124138
832,116111
833,80556
834,79487
835,99375
836,84866
837,58764
838,70000
839,50000
840,53211
841,55703
842,52174
843,46004
844,53333
845,54688
846,63589
847,54038
848,62921
849,55329
850,51667
851,60655
852,30568
853,59956
854,53544
855,46667
856,59552
857,53448
858,54228
859,54167
860,62500
861,37778
862,64327
863,65261
864,50950
865,58433
866,48017
867,55411
868,78212
869,30769
870,42727
871,28125
872,48276
873,70109
874,47143
875,45192
876,45580
877,37393
878,59350
879,38835
880,43738
881,123119
882,36034
883,41490
884,54049
885,29545
886,44375
887,54545
888,45846
889,78947
890,37500
891,47354
892,42647
893,45192
894,39655
895,41975
896,73684
897,57143
898,65714
899,37399
900,28148
901,25926
902,70478
903,40260
904,27193
905,78872
906,65626
907,67936
908,70000
909,47170
910,65365
911,40404
912,95238
913,69677
914,62838
915,85366
916,36957
917,70248
918,59486
919,66766
920,70093
921,67416
922,54348
923,60185
924,18381
925,36579
926,71429
927,44277
928,53123
929,58554
930,113496
931,26122
932,15882
933,96923
934,52941
935,88997
936,90789
937,96970
938,81301
939,107438
940,86919
941,118421
942,25696
943,69787
944,130952
945,155769
946,81257
947,60563
948,25443
949,81395
950,79070
951,141710
952,105514
953,86393
954,35738
955,59091
956,36834
957,37634
958,59048
959,50000
960,32632
961,28472
962,40431
963,48000
964,78339
965,116667
966,99944
967,72368
968,57692
969,21017
970,52500
971,63535
972,21014
973,29811
974,67265
975,154185
976,52821
977,115741
978,32381
979,24576
980,52632
981,95711
982,41667
983,43636
984,56452
985,66667
986,42857
987,52222
988,51136
989,59091
990,60800
991,47183
992,48780
993,70000
994,60000
995,45250
996,58602
997,48000
998,48936
999,40761
1000,55556
1001,42353
1002,49419
1003,49451
1004,46512
1005,55625
1006,77778
1007,31250
1008,50000
1009,48193
1010,34686
1011,38462
1012,81818
1013,28671
1014,39516
1015,90814
1016,55093
1017,43000
1018,28313
1019,51020
1020,36893
1021,56617
1022,42461
1023,59007
1024,68000
1025,33250
1026,45283
1027,47391
1028,46602
1029,79268
1030,42518
1031,46053
1032,58182
1033,39316
1034,88710
1035,97262
1036,42553
1037,41436
1038,84722
1039,170855
1040,28226
1041,53125
1042,62903
1043,77392
1044,35000
1045,22222
1046,76672
1047,69750
1048,61798
1049,75893
1050,57058
1051,70423
1052,54487
1053,76451
1054,51529
1055,69608
1056,51111
1057,100893
1058,43243
1059,62963
1060,29885
1061,95238
1062,58182
1063,55944
1064,80000
1065,62963
1066,38750
1067,64516
1068,39224
1069,24359
1070,28571
1071,8833
1072,55556
1073,38462
1074,33830
1075,40161
1076,75000
1077,75893
1078,54545
1079,74286
1080,56977
1081,18293
1082,51064
1083,40000
1084,56338
1085,70714
1086,27692
1087,32571
1088,32749
1089,29038
1090,82296
1091,32990
1092,100000
1093,80754
1094,70977
1095,50505
1096,56250
1097,56338
1098,48182
1099,46335
1100,52547
1101,60000
1102,80292
1103,21172
1104,36842
1105,65074
1106,82475
1107,83721
1108,50000
1109,100719
1110,28167
1111,32934
1112,39184
1113,13445
1114,37776
1115,87379
1116,70000
1117,40854
1118,108642
1119,43165
1120,48837
1121,52308
1122,50612
1123,47414
1124,66327
1125,30833
1126,65000
1127,70169
1128,37000
1129,57195
1130,21574
1131,133621
1132,76905
1133,42843
1134,48574
1135,15341
1136,67176
1137,113362
1138,40870
1139,55556
1140,32418
1141,38936
1142,85873
1143,27481
1144,85185
1145,106557
1146,39103
1147,66292
1148,45211
1149,30769
1150,41981
1151,65917
1152,80000
1153,70618
1154,39683
1155,14902
1156,22535
1157,30000
1158,21678
1159,102941
1160,47727
1161,67594
1162,26253
1163,48205
1164,82795
1165,8229
1166,47633
1167,40000
1168,8955
1169,98958
1170,50789
1171,129382
1172,31948
1173,30513
1174,112929
1175,51895
1176,40588
1177,54054
1178,85356
1179,40000
1180,19697
1181,77928
1182,43019
1183,106122
1184,46047
1185,113095
1186,36705
1187,89510
1188,29787
1189,52632
1190,62507
1191,52653
1192,20000
1193,36463
1194,56870
1195,35714
1196,73684
1197,46000
1198,50877
1199,38569
1200,63752
1201,45455
1202,45476
1203,43103
1204,37143
1205,50000
1206,46809
1207,36486
1208,36751
1209,86667
1210,148374
1211,28361
1212,37333
1213,46429
1214,37807
1215,58824
1216,43220
1217,67200
1218,43220
1219,40333
1220,67859
1221,40284
1222,38140
1223,40000
1224,38256
1225,41111
1226,40323
1227,42353
1228,42574
1229,70435
1230,42233
1231,35977
1232,44156
1233,39663
1234,148327
1235,76499
1236,62629
1237,40161
1238,55667
1239,46000
1240,47681
1241,50095
1242,43706
1243,81507
1244,77437
1245,102249
1246,77242
1247,46364
1248,76190
1249,97039
1250,55102
1251,50000
1252,53846
1253,45536
1254,52500
1255,77948
1256,82942
1257,50562
1258,46667
1259,61905
1260,51087
1261,47170
1262,59091
1263,39113
1264,49268
1265,78054
1266,52632
1267,48980
1268,30939
1269,29885
1270,28302
1271,93720
1272,78509
1273,93023
1274,64000
1275,29825
1276,45224
1277,13293
1278,43099
1279,36923
1280,20312
1281,91404
1282,62001
1283,21579
1284,33505
1285,133058
1286,66192
1287,54074
1288,47269
1289,42647
1290,74257
1291,38333
1292,46083
1293,50000
1294,50000
1295,54749
1296,43750
1297,76596
1298,58627
1299,41063
1300,53515
1301,51181
1302,144061
1303,39718
1304,76712
1305,37143
1306,42222
1307,118143
1308,15686
1309,51493
1310,10000
1311,46140
1312,51923
1313,50000
1314,59480
1315,50000
1316,25000
1317,48980
1318,30263
1319,27692
1320,73171
1321,26522
1322,17676
1323,32394
1324,93960
1325,81796
1326,93506
1327,47273
1328,30827
1329,32308
1330,109375
1331,71429
1332,91045
1333,75862
1334,75000
1335,80374
1336,60576
1337,41748
1338,79681
1339,103906
1340,97656
1341,101266
1342,82500
1343,86466
1344,103709
1345,117500
1346,30914
1347,42195
1348,38298
1349,38514
1350,27041
1351,34366
1352,41951
1353,42075
1354,35393
1355,44267
1356,37500
1357,38830
1358,32394
1359,34711
1360,35844
1361,90357
1362,71171
1363,26400
1364,36500
1365,32545
1366,24699
1367,71053
1368,53333
1369,58989
1370,31568
1371,32323
1372,50200
1373,41667
1374,59651
1375,62880
1376,66981
1377,58065
1378,9438
1379,45417
1380,30682
1381,40789
1382,39259
1383,98453
1384,54889
1385,55059
1386,38099
1387,32222
1388,10418
1389,27778
1390,26812
1391,94336
1392,74118
1393,44589
1394,162552
1395,91264
1396,49039
1397,52083
1398,46635
1399,42114
1400,65982
1401,41268
1402,324074
1403,63536
1404,64486
1405,49855
1406,41400
1407,158973
1408,93939
1409,99153
1410,105228
1411,106569
1412,50000
1413,137725
1414,66067
1415,76500
1416,57823
1417,34884
1418,113793
1419,56250
1420,69109
1421,47478
1422,54286
1423,35135
1424,40107
1425,27865
1426,37349
1427,21053
1428,12921
1429,28571
1430,29358
1431,104545
1432,91837
1433,9375
1434,38889
1435,13000
1436,38350
1437,31047
1438,37097
1439,29458
1440,72327
1441,42188
1442,33766
1443,37624
1444,33929
1445,40361
1446,7143
1447,48356
1448,45000
1449,11477
1450,42462
1451,25000
1452,23163
1453,90625
1454,70213
1455,32518
1456,146827
1457,37959
1458,92385
1459,10889
1460,24444
1461,45556
1462,51932
1463,41144
1464,36364
1465,40192
1466,98109
1467,78571
1468,95109
1469,22308
1470,37989
1471,24138
1472,31169
1473,5000
1474,50426
1475,55556
1476,31915
1477,81522
1478,40541
1479,28889
1480,49926
1481,25000
1482,39924
1483,26415
1484,28667
1485,56322
1486,64103
1487,32524
1488,110000
1489,28571
1490,69047
1491,61111
1492,84507
1493,75696
1494,90667
1495,80993
1496,73420
1497,64327
1498,47399
1499,56818
1500,82833
1501,11579
1502,83791
1503,217923
1504,181818
1505,298507
1506,39083
1507,32456
1508,31667
1509,31507
1510,37447
1511,38182
1512,37088
1513,40270
1514,253542
1515,129336
1516,150343
1517,106383
1518,32500
1519,86873
1520,44628
1521,81818
1522,63235
1523,35579
1524,32500
1525,86873
1526,44628
1527,81818
1528,79769
1529,35579
1530,63235
1531,196854
1532,67619
1533,74349
1534,132331
1535,93750
1536,51829
1537,71667
1538,57343
1539,73009
1540,35714
1541,83333
1542,79710
1543,66667
1544,72727
1545,66667
1546,70314
1547,95301
1548,92647
1549,76398
1550,73485
1551,76923
1552,69841
1553,100730
1554,73485
1555,100730
1556,76398
1557,76923
1558,66667
1559,79710
1560,69841
1561,66667
1562,144563
1563,12105
1564,54735
1565,27383
1566,39423
1567,55055
1568,9594
1569,27435
1570,51821
1571,58604
1572,27836
1573,56521
1574,9375
1575,49557
1576,54419
1577,36893
1578,11236
1579,27726
1580,53750
1581,47348
1582,55556
1583,55411
1584,12105
1585,47348
1586,40847
1587,95455
1588,66901
1589,115942
1590,85619
1591,65468
1592,114833
1593,66298
1594,78652
1595,89172
1596,87816
1597,38140
1598,30362
1599,37500
1600,56701
1601,33935
1602,32798
1603,209738
1604,186625
1605,24684
1606,85758
1607,75881
1608,80179
1609,83333
1610,47191
1611,80000
1612,141528
1613,100936
1614,78652
1615,38140
1616,33935
1617,37500
1618,32798
1619,56701
1620,30362
1621,209738
1622,75881
1623,85758
1624,186625
1625,24684
1626,80179
1627,83333
1628,47191
1629,141528
1630,80000
1631,100936
1632,90054
1633,27778
1634,26506
1635,25887
1636,24118
1637,24615
1638,86307
1639,21956
1640,82803
1641,40548
1642,84096
1643,86410
1644,21956
1645,40548
1646,84096
1647,86410
1648,69231
1649,79247
1650,108000
1651,48684
1652,39773
1653,82540
1654,56936
1655,89599
1656,100000
1657,84663
1658,69676
1659,162413
1660,130890
1661,22941
1662,26712
1663,28125
1664,24714
1665,98083
1666,101680
1667,92515
1668,57188
1669,43103
1670,110314
1671,121785
1672,106575
1673,121904
1674,91314
1675,30645
1676,98704
1677,110597
1678,106575
1679,50980
1680,38926
1681,169722
1682,70705
1683,85263
1684,146945
1685,152047
1686,230744
1687,120000
1688,121785
1689,102643
1690,127334
1691,47403
1692,60741
1693,56062
1694,43478
1695,69106
1696,86905
1697,29126
1698,82160
1699,79755
1700,105505
1701,69106
1702,29126
1703,82160
1704,79755
1705,99317
1706,105505
1707,44118
1708,121785
1709,120603
1710,134615
1711,143704
1712,150000
1713,96154
1714,82317
1715,86154
1716,45198
1717,106195
1718,38596
1719,172757
1720,160350
1721,97385
1722,162552
1723,66154
1724,68421
1725,39831
1726,77399
1727,55970
1728,84638
1729,152091
1730,202788
1731,39831
1732,77399
1733,55970
1734,84638
1735,202788
1736,152091
1737,195829
1738,36429
1739,80357
1740,105321
1741,116667
1742,42105
1743,38462
1744,96712
1745,301508
1746,86878
1747,123411
1748,86456
1749,181237
1750,108317
1751,98188
1752,82465
1753,112760
1754,164706
1755,37097
1756,54545
1757,70000
1758,54098
1759,67857
1760,76613
1761,59350
1762,54098
1763,76613
1764,78947
1765,72441
1766,62609
1767,60826
1768,66138
1769,181237
1770,148332
1771,135593
1772,123411
1773,94518
1774,56326
1775,105619
1776,45205
1777,128192
1778,34737
1779,113043
1780,129793
1781,46429
1782,48485
1783,86066
1784,11594
1785,198860
1786,129630
1787,47798
1788,77181
1789,110204
1790,51587
1791,90047
1792,51587
1793,103554
1794,95530
1795,89404
1796,117003
1797,59021
1798,85626
1799,81373
1800,35684
1801,301370
1802,79491
1803,38559
1804,39091
1805,40714
1806,73689
1807,67308
1808,94158
1809,81633
1810,86195
1811,57759
1812,43860
1813,51402
1814,108000
1815,100887
1816,165227
1817,55357
1818,59259
1819,51402
1820,100887
1821,108000
1822,55357
1823,59259
1824,107507
1825,58760
1826,190476
1827,54440
1828,190000
1829,73980
1830,138235
1831,65433
1832,69971
1833,148438
1834,178253
1835,178784
1836,106301
1837,88292
1838,104493
1839,67528
1840,109107
1841,65963
1842,178678
1843,80780
1844,265596
1845,133058
1846,130165
1847,45841
1848,50532
1849,50532
1850,68878
1851,35697
1852,39674
1853,34375
1854,35849
1855,35956
1856,35431
1857,38299
1858,33190
1859,35229
1860,31552
1861,33970
1862,34862
1863,38043
1864,33915
1865,32187
1866,40062
1867,32066
1868,37778
1869,43662
1870,33915
1871,39759
1872,27894
1873,33077
1874,38800
1875,41519
1876,37209
1877,28169
1878,29010
1879,38299
1880,33915
1881,34862
1882,33915
1883,38800
1884,30711
1885,41519
1886,35000
1887,35849
1888,46667
1889,40000
1890,136994
1891,252169
1892,97222
1893,68021
1894,142857
1895,46392
1896,43878
1897,49333
1898,44444
1899,44444
1900,45890
1901,37333
1902,40323
1903,45556
1904,43158
1905,46429
1906,46667
1907,42718
1908,33333
1909,45000
1910,43878
1911,42718
1912,44444
1913,46667
1914,42135
1915,44512
1916,55914
1917,56140
1918,37333
1919,33974
1920,44444
1921,42222
1922,38372
1923,30928
1924,47692
1925,46392
1926,45556
1927,41237
1928,58442
1929,46053
1930,59756
1931,30357
1932,46400
1933,39024
1934,36471
1935,40323
1936,45783
1937,43158
1938,49333
1939,53333
1940,43878
1941,33333
1942,49333
1943,89367
1944,107791
1945,44665
1946,52929
1947,165227
1948,110902
1949,127764
1950,91022
1951,130958
1952,104911
1953,115917
1954,63514
1955,137500
1956,148936
1957,34000
1958,29333
1959,34737
1960,29730
1961,28477
1962,33951
1963,33750
1964,34608
1965,34416
1966,31071
1967,34211
1968,32759
1969,115917
1970,137500
1971,148936
1972,36184
1973,32727
1974,29301
1975,30128
1976,34416
1977,34608
1978,28947
1979,36607
1980,28378
1981,28750
1982,35263
1983,33158
1984,32759
1985,33929
1986,33951
1987,28947
1988,32692
1989,31632
1990,29459
1991,33393
1992,34000
1993,34211
1994,31757
1995,34000
1996,33750
1997,34416
1998,26400
1999,34608
2000,28947
2001,29730
2002,35263
2003,33951
2004,28477
2005,34000
2006,26400
2007,34737
2008,28947
2009,32500
2010,29301
2011,32727
2012,31632
2013,29221
2014,31071
2015,32759
2016,33929
2017,114667
2018,108000
2019,114851
2020,101562
2021,98462
2022,92105
2023,20857
2024,43165
2025,217923
2026,250000
2027,115917
2028,38660
2029,115917
2030,44944
2031,38660
2032,32571
2033,89706
2034,130518
2035,105505
2036,92098
2037,110902
2038,141760
2039,146945
2040,58750
2041,60317
2042,54735
2043,62609
2044,48046
2045,58849
2046,64698
2047,65258
2048,69979
2049,71533
2050,66667
2051,71023
2052,53270
2053,58152
2054,66071
2055,70085
2056,61697
2057,58333
2058,57377
2059,58152
2060,58333
2061,63158
2062,64698
2063,67442
2064,66993
2065,66667
2066,70085
2067,41071
2068,107027
2069,89669
2070,70716
2071,63596
2072,69256
2073,67940
2074,79264
2075,85255
2076,121601
2077,48387
2078,50532
2079,201232
2080,29103
2081,48315
2082,84444
2083,230744
2084,79856
2085,64516
2086,97792
2087,84444
2088,230744
2089,79856
2090,64516
2091,97792
2092,91264
2093,65963
2094,39865
2095,82597
2096,287214
2097,130165
2098,30000
2099,70588
2100,75781
2101,22727
2102,66687
2103,57360
2104,83333
2105,99800
2106,96787
2107,87174
2108,104549
2109,121465
2110,107934
2111,86368
2112,132331
2113,165227
2114,77528
2115,165227
2116,98619
2117,77528
2118,41964
2119,70442
2120,235901
2121,21910
2122,38674
2123,162552
2124,66082
2125,41796
2126,46241
2127,106219
2128,115167
2129,99667
2130,95000
2131,116250
2132,84615
2133,78378
2134,82500
2135,121071
2136,84000
2137,108333
2138,121053
2139,84000
2140,89000
2141,98250
2142,130300
2143,86667
2144,102389
2145,84000
2146,121053
2147,127500
2148,117250
2149,130300
2150,78378
2151,115385
2152,99667
2153,108974
2154,110667
2155,86000
2156,89000
2157,117233
2158,86667
2159,84000
2160,84000
2161,86667
2162,93500
2163,130300
2164,121071
2165,98250
2166,82500
2167,90278
2168,112500
2169,104545
2170,38889
2171,53253
2172,47986
2173,37912
2174,28975
2175,41979
2176,43694
2177,43741
2178,41322
2179,51302
2180,51278
2181,42683
2182,43304
2183,43256
2184,47059
2185,38889
2186,50547
2187,41176
2188,45872
2189,41496
2190,42373
2191,35802
2192,42330
2193,39904
2194,28975
2195,47146
2196,47307
2197,47986
2198,42361
2199,46265
2200,44755
2201,47232
2202,41494
2203,37561
2204,42988
2205,41979
2206,51278
2207,41494
2208,42361
2209,47307
2210,55846
2211,55301
2212,42683
2213,57289
2214,63862
2215,55353
2216,64706
2217,69072
2218,61111
2219,30137
2220,112760
2221,105228
2222,41071
2223,41379
2224,33333
2225,31250
2226,46981
2227,34133
2228,34444
2229,31690
2230,32759
2231,46067
2232,42466
2233,32000
2234,32051
2235,45636
2236,32368
2237,34177
2238,31690
2239,34444
2240,31250
2241,42466
2242,27536
2243,32000
2244,32667
2245,32143
2246,42073
2247,42857
2248,33333
2249,34211
2250,37931
2251,46067
2252,30297
2253,30545
2254,51695
2255,34133
2256,37746
2257,34375
2258,34545
2259,32738
2260,37895
2261,34286
2262,46981
2263,44867
2264,46067
2265,33824
2266,43023
2267,42466
2268,37931
2269,34211
2270,31690
2271,34286
2272,31250
2273,37746
2274,45636
2275,44867
2276,42073
2277,32738
2278,34545
2279,34133
2280,32667
2281,47368
2282,34286
2283,34375
2284,32051
2285,86456
2286,31765
2287,121401
2288,41279
2289,44000
2290,111253
2291,115489
2292,133929
2293,90421
2294,46981
2295,37931
2296,37333
2297,27536
2298,42073
2299,35239
2300,32759
2301,30545
2302,39091
2303,42466
2304,34375
2305,37895
2306,47368
2307,86456
2308,31765
2309,41279
2310,121401
2311,44000
2312,133929
2313,111253
2314,115489
2315,90421
2316,82778
2317,59926
2318,39855
2319,120000
2320,47142
2321,219229
2322,209720
2323,47210
2324,39855
2325,47142
2326,120000
2327,219229
2328,209720
2329,47210
2330,43040
2331,39130
2332,59553
2333,28164
2334,160966
2335,160369
2336,81126
2337,94646
2338,31669
2339,124065
2340,197368
2341,123434
2342,130958
2343,41776
2344,148332
2345,146945
2346,209738
2347,73171
2348,103828
2349,79114
2350,87879
2351,37500
2352,38793
2353,36719
2354,33784
2355,36719
2356,40000
2357,41538
2358,38793
2359,26389
2360,37500
2361,43678
2362,39216
2363,34483
2364,31461
2365,44491
2366,112270
2367,89387
2368,22811
2369,56306
2370,90517
2371,70000
2372,80109
2373,29854
2374,30337
2375,57572
2376,71212
2377,57778
2378,78146
2379,49997
2380,58966
2381,61311
2382,30556
2383,69872
2384,61311
2385,69872
2386,58966
2387,88525
2388,57572
2389,55655
2390,71749
2391,60242
2392,90620
2393,85227
2394,71538
2395,57282
2396,91772
2397,72180
2398,67993
2399,59598
2400,75475
2401,53621
2402,85150
2403,65063
2404,53658
2405,90518
2406,88096
2407,91949
2408,65685
2409,36364
2410,29688
2411,31356
2412,34483
2413,44022
2414,34483
2415,29688
2416,27476
2417,36029
2418,28049
2419,33735
2420,28462
2421,33618
2422,32424
2423,36364
2424,41383
2425,31356
2426,40602
2427,35556
2428,36842
2429,45122
2430,35294
2431,194706
2432,103904
2433,84289
2434,94757
2435,99064
2436,141509
2437,146027
2438,110204
2439,157128
2440,217923
2441,250000
2442,115917
2443,44944
2444,38660
2445,32571
2446,89706
2447,130518
2448,105505
2449,110902
2450,146945
2451,60317
2452,58750
2453,54735
2454,58849
2455,62609
2456,48046
2457,71023
2458,63158
2459,64698
2460,61697
2461,53636
2462,46759
2463,66667
2464,58333
2465,57377
2466,67442
2467,69979
2468,63636
2469,66993
2470,46759
2471,69979
2472,67442
2473,63636
2474,53636
2475,71023
2476,64698
2477,71533
2478,107027
2479,89669
2480,41071
2481,69256
2482,79264
2483,70716
2484,67940
2485,63596
2486,121601
2487,85255
2488,48387
2489,50532
2490,29103
2491,201232
2492,48315
2493,84444
2494,79856
2495,230744
2496,64516
2497,97792
2498,64516
2499,91264
